y,w,ids
1.168061365544556,1.0,CC1=CCCCC1
-0.25093038260344996,1.0,CC(=CCC/C(=C\CO)/C)C
-0.23791210968466095,1.0,CCc1ccncc1
0.3453065170770881,1.0,CCCCCC(=O)OC
-0.36809483887255146,1.0,CCOC(OCC)Oc1ccccc1
-0.8732038281215663,1.0,C1COCCN1
-0.23270480051714526,1.0,c1cc(c(c(c1)Cl)C#N)Cl
-0.26134500093848123,1.0,C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl
0.8686410884124077,1.0,CC(C)Br
0.6733669946305721,1.0,C(C(Cl)(Cl)Cl)(Cl)Cl
-0.12335130799931733,1.0,C[C@@H](CCO[N+](=O)[O-])O[N+](=O)[O-]
0.15003242329525243,1.0,CCCCNCCCC
-0.029619742984036215,1.0,Cc1ccccc1C=O
1.326884295153782,1.0,C=C
-0.49827756806044193,1.0,COCC(OC)(OC)OC
-0.9591244293855741,1.0,CCOP(=O)(OCC)OCC
0.6317085212904472,1.0,Cc1ccc(cc1)Br
0.9363361075901108,1.0,CF
-0.9539171202180584,1.0,COc1ccc(cc1)N
1.5924570626970784,1.0,CCCCC
0.07713009495003392,1.0,CCCC(=O)C
-1.4564224548833156,1.0,Cc1c(nc(nc1OC(=O)N(C)C)N(C)C)C
-1.2715629794365109,1.0,COP(=O)(OC)OC
0.8269826150722828,1.0,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl
0.37655037208218184,1.0,C(C(Cl)Cl)(Cl)Cl
0.3843613358334554,1.0,CCCCCCCCC(=O)C
0.6785743037980878,1.0,CC(C)SC(C)C
0.41560519083854897,1.0,CC(C)COC=O
0.879055706747439,1.0,C(=C(Cl)Cl)Cl
0.26980053414811184,1.0,Cc1cc2ccccc2cc1C
-0.17021709050695774,1.0,CC(C)(C)O
0.8686410884124077,1.0,CC#C
-1.5137028557259873,1.0,c1cnc[nH]1
0.3453065170770881,1.0,CCCCCCCC(=O)C
-0.0009795425627002331,1.0,c1ccc(cc1)OC=O
-3.8804248723618353,1.0,c1c(c(=O)[nH]c(=O)[nH]1)I
0.23074571539174457,1.0,CCC(=O)OC
0.8165679967372516,1.0,Cc1ccc(cc1)C(C)C
0.17867262371658843,1.0,CC(=O)OC
0.38696499041721305,1.0,c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl
1.5403839710219225,1.0,CCCC
1.0639151821942434,1.0,CCCCCCCI
1.6471338089559926,1.0,CCC(C)CC
0.7020071950519079,1.0,c1cc(c(cc1Cl)Cl)Cl
0.7775131779808845,1.0,CCCCOCCCC
-0.23010114593338749,1.0,C1CCC(=O)C1
0.7618912504783375,1.0,CI
-0.18583901800950473,1.0,c12c(c(c(c(c1Cl)Cl)Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2
-0.053052634237856375,1.0,c1ccc(cc1)C=O
-0.37590580262382467,1.0,CCCc1ccc(c(c1)OC)O
-0.8289417001976834,1.0,C[C@@H](c1ccc(cc1)CC(C)C)C(=O)O
0.6343121758742051,1.0,Cc1cccs1
-0.03482705215155183,1.0,c1ccc2cc3ccccc3cc2c1
-1.6308673119950887,1.0,CS(=O)(=O)C
-0.724795516847371,1.0,c1ccc(cc1)O
-0.20146094551205151,1.0,CCc1cccnc1
0.0719227857825183,1.0,CCOCCOCC
-1.6178490390762992,1.0,COP(=S)(OC)SCn1c(=O)c2ccccc2nn1
-1.776671968685526,1.0,c1cc(ccc1[N+](=O)[O-])O
1.3346952589050554,1.0,CC/C=C\C
0.5197513741888614,1.0,CC[C@H](C)O[N+](=O)[O-]
-0.28998520135981704,1.0,Cc1ccncc1
-0.2847778921923015,1.0,C1CCC(=O)CC1
0.8478118517423453,1.0,CCCBr
1.8059567385652189,1.0,C(F)(F)(F)F
0.3999832633360022,1.0,CCCC(=O)OCCC
0.2958370799856898,1.0,CCC(=O)OCC
0.879055706747439,1.0,CC(C)(C)c1ccccc1
0.7592875958945798,1.0,Cc1cc(cc(c1)C)C
-0.10772938049677057,1.0,C1[C@@H]2[C@H](COS(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl
0.09014836786882294,1.0,C1CCOC1
0.811360687569736,1.0,S
-0.11033303508052833,1.0,CCCCN
1.6887922822961177,1.0,CCCCCCC
-0.15719881758816884,1.0,CC(C)CCO
0.09795933162009643,1.0,C1[C@H]([C@@H]2[C@H]([C@H]1Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl
0.07713009495003392,1.0,CCCCC#N
0.7124218133869392,1.0,C(Cl)(Cl)Cl
0.3453065170770881,1.0,CCCC(=O)OCC
0.6967998858843923,1.0,Cc1ccccc1Cl
-0.26134500093848123,1.0,Cc1cccnc1C
-0.808112463527621,1.0,c1ccc(cc1)CCCO
0.045886239944940184,1.0,CCCCCCCCCCO
0.8556228154936187,1.0,CCCc1ccccc1
-0.3837167663750982,1.0,c1ccc(c(c1)O)F
-0.1181439988318015,1.0,Cc1ccc(cc1)C=O
1.272207548894868,1.0,c1ccc(c(c1)C(F)(F)F)C(F)(F)F
0.7072145042194236,1.0,COC(=O)C(F)(F)F
-1.813123132858135,1.0,C[C@@H](c1cccc(c1)C(=O)c2ccccc2)C(=O)O
1.6601520818747817,1.0,CCC(C)(C)CC
0.6707633400468144,1.0,C=Cc1ccccc1
-0.4930702588929261,1.0,CCOC(=O)CCC(=O)OCC
-2.323439431274666,1.0,COP(=O)([C@H](C(Cl)(Cl)Cl)O)OC
-0.5295214230655354,1.0,c1cc(ccc1O)Br
0.15003242329525243,1.0,CC(C)C(=O)C
1.069122491361759,1.0,CCCCCCCCl
-1.5631722928173855,1.0,c1cc(ccc1N)N(=O)=O
0.49631848293504105,1.0,COC
-1.1960569965075345,1.0,Cn1ccnc1
0.1682580053815572,1.0,c1c(cc(c(c1Cl)Cl)Cl)c2cc(c(c(c2Cl)Cl)Cl)Cl
-0.318625401781153,1.0,CC(C)Cc1cnccn1
0.20470916955416654,1.0,CCCCC=O
0.04328258536118241,1.0,CCCCCCCCN
1.7434690285550316,1.0,CCCC(C)(C)C
-0.318625401781153,1.0,CCOP(=S)(OCC)Oc1c(cc(c(n1)Cl)Cl)Cl
-1.0398377214820658,1.0,CN(C)C=O
-1.487666309888409,1.0,c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)O)N
0.3557211354121193,1.0,COc1ccccc1
-0.12335130799931733,1.0,N
-1.446007836548284,1.0,CCCOC(=O)c1ccc(cc1)O
1.1237992376206731,1.0,[C@@H](C(F)(F)F)(F)Br
-0.2743632738572702,1.0,COS(=O)(=O)C
-0.43578985805025444,1.0,C1CCC(C1)O
0.21772744247295556,1.0,c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl
0.33489189874205705,1.0,C[C@@H]1CC[C@H](C(=O)C1)C(C)C
-3.7372238702551557,1.0,c1c(c(=O)[nH]c(=O)[nH]1)Br
-0.9513134656343003,1.0,c1ccc2cc(ccc2c1)N
-0.15719881758816884,1.0,CC(OC)(OC)OC
-1.4642334186345887,1.0,c1ccc2c(c1)C(=O)c3cccc(c3C2=O)N
1.7564873014738205,1.0,C(=C(F)F)(C(F)(F)F)F
1.178475983879587,1.0,CCCCCCC#C
1.6028716810321095,1.0,CC(C)C(C)C
0.8556228154936187,1.0,CC(C)OC(C)C
-0.08950379841046584,1.0,C[C@@H](C(F)(F)F)O
1.0587078730267276,1.0,C=C(Cl)Cl
-0.90444768312666,1.0,c1cc(c(cc1O)Cl)Cl
0.8504155063261031,1.0,CCl
0.8295862696560407,1.0,CCCl
1.0092384359353295,1.0,C(C(F)(F)F)Cl
-3.1279686976558283,1.0,c1c(=O)[nH]c(=O)[nH]c1Cl
-0.6024237514107541,1.0,Cc1ccc(cc1)O
0.045886239944940184,1.0,CCOC(=O)c1ccccc1
-0.15199150842065334,1.0,CC(=O)c1ccc(cc1)OC
-2.5030915975539543,1.0,C(C(CO)O)O
0.5614098475289864,1.0,CCCOC
-0.7300028260148868,1.0,c1ccc(cc1)CO
0.34009920790957265,1.0,CCCCCOC(=O)C
-1.6647148215839405,1.0,C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O
-0.053052634237856375,1.0,C[N+](=O)[O-]
0.10056298620385418,1.0,CCCCC/C=C/C=O
-0.9981792481419409,1.0,CCNc1nc(nc(n1)SC)NC(C)C
0.18908724205161967,1.0,CCCC[N+](=O)[O-]
-0.4956739134766839,1.0,c1ccc2c(c1)cccn2
0.04328258536118241,1.0,CCCNCCC
0.10056298620385418,1.0,CCC=O
0.7592875958945798,1.0,Cc1ccccc1
0.1812762783003462,1.0,C1CCOCC1
0.6447267942092361,1.0,c1cc(c(c(c1Cl)Cl)Cl)Cl
1.639322845204719,1.0,CCCCCC
-1.9068546978734167,1.0,Cc1c(c(=O)n(c(=O)[nH]1)C(C)(C)C)Cl
1.082140764280548,1.0,CCCCCCCBr
-0.7456247535174335,1.0,CCNc1nc(nc(n1)SC)NC(C)(C)C
-0.9018440285429021,1.0,c1ccc2c(c1)cccc2N
0.7306473954732439,1.0,c1cc(ccc1Cl)Cl
0.3973796087522443,1.0,CCCCCCCC=O
-0.836752663948957,1.0,c1cc(ccc1O)Cl
0.23334936997550243,1.0,C[C@H]1CC[C@@H](O1)C
1.0196530542703608,1.0,C(=C(Cl)Cl)(Cl)Cl
-0.8471672822839882,1.0,CCOP(=O)(OCC)O/C(=C/Cl)/c1ccc(cc1Cl)Cl
0.3296845895745414,1.0,c1ccc(cc1)S
-0.49827756806044193,1.0,C(CO[N+](=O)[O-])O[N+](=O)[O-]
-0.36288752970503574,1.0,CCCc1ccc(cc1)O
0.9832018900977513,1.0,CCCCCCc1ccccc1
1.3346952589050554,1.0,CC=C(C)C
-0.6336676064158479,1.0,CCc1cccc(c1)O
0.7020071950519079,1.0,c1ccc(cc1)Cl
1.2565856213923212,1.0,C=CCCC=C
0.3453065170770881,1.0,C(I)I
0.38696499041721305,1.0,C(CBr)Br
-0.5685762418219026,1.0,CCOC(=O)CC(=O)OCC
